Gender,Age,Occupation,City_Category,Stay_In_Current_City_Years,Marital_Status,Product_Category_1,Product_Category_2,Product_Category_3,Purchase
0,6,16,1,1,1,1,14,17,19689
1,2,4,2,2,0,1,8,16,11533
1,2,4,2,2,0,1,5,6,4474
1,2,4,2,2,0,1,2,5,11957
0,3,0,1,2,0,1,11,15,19346
0,3,0,1,2,0,1,11,15,15643
0,3,17,0,4,0,1,2,15,15836
0,3,17,0,4,0,1,6,8,19444
0,3,17,0,4,0,1,5,18,15406
0,3,17,0,4,0,1,2,15,11386
0,3,17,0,4,0,3,4,5,13579
0,3,17,0,4,0,2,4,5,12962
0,0,1,1,0,0,5,8,14,6970
0,3,7,1,3,1,2,4,8,16409
0,3,7,1,3,1,1,2,11,19603
0,3,7,1,3,1,3,4,12,7968
0,3,7,1,3,1,1,2,14,15409
0,3,7,1,3,1,1,2,15,19185
0,3,7,1,3,1,6,10,13,15958
0,3,7,1,3,1,5,6,9,5298
1,0,1,2,4,0,1,5,6,15435
1,0,1,2,4,0,1,13,14,15872
1,0,1,2,4,0,1,2,9,15894
1,0,1,2,4,0,1,2,5,15460
0,0,20,1,2,0,1,2,14,7986
0,0,20,1,2,0,1,2,9,19483
0,0,20,1,2,0,6,8,14,8093
1,0,0,0,4,0,10,14,16,18676
1,0,0,0,4,0,5,8,14,3755
0,0,4,2,0,0,1,5,6,11582
0,0,4,2,0,0,1,15,17,15195
0,0,4,2,0,0,1,2,15,11693
0,0,4,2,0,0,1,6,16,19408
1,0,0,1,3,1,5,8,14,5396
1,3,9,2,3,1,1,2,5,19706
1,3,9,2,3,1,1,5,14,15842
1,3,9,2,3,1,5,8,14,6947
0,5,13,1,1,0,8,13,15,5970
0,1,17,1,4,1,1,2,9,19347
0,1,17,1,4,1,5,8,14,8661
0,3,14,1,2,1,1,2,15,15167
0,1,16,0,2,1,5,8,18,8659
0,1,16,0,2,1,2,8,18,15938
0,1,16,0,2,1,5,8,17,6998
0,0,14,1,2,1,1,11,15,11713
0,0,14,1,2,1,6,10,13,16656
0,2,4,1,2,0,1,8,17,7908
0,2,4,1,2,0,5,6,9,1808
0,2,4,1,2,0,2,4,5,6482
0,2,4,1,2,0,4,5,8,1473
0,0,2,0,4,0,8,13,15,10011
0,0,2,0,4,0,4,9,15,759
0,5,13,2,2,1,6,10,13,15950
0,2,16,1,1,0,1,2,5,19203
0,2,16,1,1,0,1,13,14,4132
0,3,5,1,4,0,6,8,16,20111
0,3,5,1,4,0,2,3,4,6466
0,0,17,1,2,0,1,5,6,19638
0,0,17,1,2,0,10,15,16,13981
0,2,4,0,2,0,1,2,8,19148
0,2,4,0,2,0,4,5,15,2174
0,1,0,2,3,1,1,5,18,19013
0,1,0,2,3,1,5,8,14,5195
0,1,0,2,3,1,3,4,5,10867
0,1,0,2,3,1,1,6,15,15734
0,3,7,1,2,0,1,2,15,8119
1,0,9,1,2,0,1,6,8,11549
0,2,4,2,4,0,5,8,17,7095
0,2,1,2,4,1,1,6,14,15514
0,2,1,2,4,1,1,2,9,19310
0,2,1,2,4,1,1,8,17,19373
1,0,1,0,1,0,1,2,5,19589
0,2,0,0,0,0,1,2,15,12022
0,2,0,0,0,0,1,5,6,11771
0,2,0,0,0,0,1,2,15,3949
0,2,0,0,0,0,1,2,15,11796
0,2,0,0,0,0,1,2,9,11779
0,2,0,0,0,0,1,15,17,8239
0,2,0,0,0,0,1,6,15,11979
1,6,20,1,2,1,2,4,8,9618
0,2,4,0,0,0,3,4,5,10801
0,2,4,0,0,0,5,14,16,8814
0,2,4,0,0,0,5,8,14,3759
0,2,4,0,0,0,1,2,5,11746
0,2,4,0,0,0,4,5,15,1422
0,2,4,0,0,0,1,13,16,4313
0,2,4,0,0,0,1,5,6,19547
0,2,4,0,0,0,5,11,12,8636
0,2,4,0,0,0,1,2,15,19551
0,2,4,0,0,0,1,13,15,15640
0,2,4,0,0,0,1,13,14,11702
0,1,6,1,2,1,8,13,16,5829
0,3,12,1,4,1,8,16,17,5956
0,3,12,1,4,1,1,15,16,19600
0,3,12,1,4,1,2,8,18,10152
0,3,12,1,4,1,5,6,9,5455
0,3,12,1,4,1,8,13,16,3934
0,3,12,1,4,1,1,5,18,18995
0,3,12,1,4,1,1,5,18,11533
0,3,12,1,4,1,1,5,18,11839
0,3,7,2,1,0,1,2,9,15404
0,3,7,2,1,0,8,14,16,8126
0,3,7,2,1,0,1,5,8,15695
0,3,7,2,1,0,5,11,12,5361
0,0,4,1,2,0,3,4,12,11008
0,0,14,1,1,1,1,15,16,19099
0,0,14,1,1,1,1,6,14,11780
0,0,14,1,1,1,1,5,6,15847
0,0,14,1,1,1,1,2,15,15459
0,0,14,1,1,1,1,2,15,12098
0,0,14,1,1,1,1,2,15,7580
0,3,7,2,2,0,1,13,16,11536
0,3,7,2,2,0,6,8,15,16385
0,3,7,2,2,0,4,8,9,2775
0,3,7,2,2,0,1,8,9,15673
0,3,7,2,2,0,1,5,6,19018
0,3,7,2,2,0,1,16,17,12006
0,3,7,2,2,0,2,5,15,16289
0,3,7,2,2,0,11,15,16,1682
0,3,7,2,2,0,1,5,9,7972
0,3,20,2,1,0,4,5,8,1419
0,3,20,2,1,0,5,9,14,5460
0,3,20,2,1,0,3,4,5,10650
0,3,5,1,2,0,5,8,14,6960
0,3,5,1,2,0,1,2,15,15636
0,3,5,1,2,0,3,4,12,13377
0,0,8,0,2,0,1,2,15,15635
0,0,17,1,2,0,1,14,17,19027
0,0,17,1,2,0,1,2,5,19215
0,0,17,1,2,0,3,4,12,5800
0,3,1,2,4,1,2,4,9,13263
0,3,1,2,4,1,8,14,17,10068
0,3,1,2,4,1,1,2,15,15297
0,3,1,2,4,1,4,5,8,2778
0,3,1,2,4,1,1,2,3,7893
0,2,4,0,1,0,1,2,5,7729
0,2,4,0,1,0,1,14,16,8119
0,2,4,0,1,0,1,2,15,4360
0,0,18,1,2,0,1,8,17,15266
0,0,18,1,2,0,1,15,17,18989
0,0,18,1,2,0,2,9,15,12769
1,0,17,2,3,0,6,8,16,20041
0,0,17,1,2,1,2,9,15,15903
0,0,17,1,2,1,11,15,16,1748
0,0,17,1,2,1,1,6,16,19233
0,0,17,1,2,1,1,2,5,19287
0,0,17,1,2,1,1,5,18,15177
0,0,17,1,2,1,1,13,14,19413
0,0,17,1,2,1,1,14,16,11951
0,0,17,1,2,1,5,6,9,6936
0,0,17,1,2,1,2,4,5,12847
0,3,7,1,0,0,3,4,12,8183
0,0,12,2,1,1,1,15,16,8100
0,0,12,2,1,1,1,5,8,11445
0,0,12,2,1,1,1,14,17,15906
0,0,12,2,1,1,5,6,9,7184
0,0,12,2,1,1,1,8,13,11374
1,2,2,1,3,1,5,8,14,7127
1,2,2,1,3,1,5,8,14,6969
1,2,2,1,3,1,1,8,17,15423
1,2,3,1,1,0,6,8,16,20257
1,2,3,1,1,0,5,8,14,5154
1,2,3,1,1,0,3,4,12,5415
0,6,1,2,2,1,1,2,9,15864
1,0,7,0,4,0,1,2,14,11518
1,0,7,0,4,0,1,5,9,15223
0,0,5,2,3,0,2,5,8,12745
0,0,5,2,3,0,6,10,13,20241
0,0,5,2,3,0,1,14,16,4467
0,0,5,2,3,0,1,8,13,7714
0,0,5,2,3,0,1,2,14,7755
0,0,5,2,3,0,1,2,15,7827
0,0,5,2,3,0,1,2,8,8193
0,0,5,2,3,0,1,11,15,15210
0,0,7,1,3,0,1,2,15,19122
0,0,7,1,3,0,1,2,5,12035
0,0,7,1,3,0,2,8,14,13252
0,0,7,1,3,0,1,2,15,11433
0,0,7,1,3,0,6,11,13,16655
0,0,7,1,3,0,6,8,13,15949
0,0,7,1,3,0,5,8,14,7103
0,0,7,1,3,0,5,8,14,7147
0,0,7,1,3,0,1,2,5,15825
0,2,20,0,2,0,1,15,18,4305
0,2,20,0,2,0,3,4,5,10972
0,2,20,0,2,0,6,10,13,20034
0,2,20,0,2,0,1,6,14,15621
0,2,20,0,2,0,1,2,5,19678
0,2,20,0,2,0,1,14,16,8179
0,2,20,0,2,0,5,8,14,7118
0,2,20,0,2,0,1,13,15,11751
0,2,20,0,2,0,1,5,6,7907
0,0,20,2,2,0,3,4,12,8261
0,0,14,1,3,0,1,2,6,8148
0,0,14,1,3,0,6,10,13,16170
1,6,1,2,2,1,1,15,17,11653
1,6,1,2,2,1,8,14,16,7963
1,6,1,2,2,1,1,8,16,11735
1,6,1,2,2,1,1,8,15,11988
1,6,1,2,2,1,1,5,6,11898
0,0,12,1,1,0,1,13,16,8212
0,2,12,0,2,0,1,15,16,19084
0,2,4,2,2,0,1,2,15,12084
0,2,4,2,2,0,1,5,6,7815
0,2,4,2,2,0,1,5,6,7700
0,2,4,2,2,0,3,4,5,8430
0,6,1,2,4,0,2,8,16,9638
0,6,1,2,4,0,5,13,16,8736
0,3,0,1,2,0,1,15,16,19018
0,3,0,1,2,0,1,2,5,12025
0,3,0,1,2,0,2,4,9,9730
1,0,14,0,3,0,1,15,17,7698
1,0,14,0,3,0,1,2,16,15221
1,0,14,0,3,0,1,6,8,15588
0,2,12,2,4,0,1,2,9,19504
0,2,12,2,4,0,2,3,15,13048
0,2,12,2,4,0,5,11,12,5198
0,2,12,2,4,0,13,15,16,754
0,2,12,2,4,0,5,11,12,5401
0,2,12,2,4,0,1,14,16,19447
0,1,14,1,2,1,1,2,5,4451
1,3,20,1,2,0,1,15,16,19221
0,0,7,1,2,0,1,15,17,15317
0,0,14,2,4,0,3,5,16,10834
0,0,14,2,4,0,1,2,15,15648
0,0,5,2,4,0,3,4,5,8259
1,0,11,0,0,0,5,14,16,8675
0,0,14,1,2,1,1,2,15,11614
0,3,7,1,2,0,1,6,16,15357
0,3,7,1,2,0,3,4,5,8028
0,3,7,1,2,0,1,15,16,11387
0,2,0,0,2,1,1,2,8,8311
0,0,17,1,4,0,1,15,16,18962
0,0,17,1,4,0,1,2,15,19246
0,0,17,1,4,0,1,2,8,19229
0,0,17,1,4,0,1,15,16,19705
0,0,17,1,4,0,1,2,15,19264
0,0,17,1,4,0,6,8,15,20419
0,6,0,1,2,0,1,2,5,12084
0,6,0,1,2,0,1,15,17,11785
0,4,4,2,2,0,5,8,14,8590
0,3,0,1,0,0,1,8,17,19451
0,3,0,1,0,0,1,15,16,19096
1,0,4,2,4,0,5,9,14,7072
1,0,4,2,4,0,5,8,14,1777
0,0,15,1,3,1,6,10,13,20580
0,0,15,1,3,1,1,2,5,19469
1,0,14,2,1,1,1,15,16,15794
1,0,14,2,1,1,1,5,6,11928
1,0,14,2,1,1,8,14,17,3881
0,0,14,0,2,1,1,2,15,19096
0,0,14,0,2,1,3,5,16,13403
0,6,17,2,4,1,1,6,8,15379
0,6,17,2,4,1,2,15,16,3276
0,6,17,2,4,1,1,6,15,11712
0,6,17,2,4,1,4,8,9,2065
0,3,17,1,2,0,2,5,15,16441
0,3,17,1,2,0,5,8,14,5184
0,2,4,0,2,0,6,8,13,12379
0,2,4,0,2,0,5,14,16,5229
0,2,4,0,2,0,1,2,15,15711
0,2,4,0,2,0,2,4,5,9814
0,2,4,0,2,0,1,8,14,11450
0,2,4,0,2,0,1,15,16,11794
0,2,4,0,2,0,2,14,15,6502
0,2,4,0,2,0,2,5,12,9527
0,2,4,0,2,0,6,11,13,20614
0,0,6,1,3,1,1,6,8,19006
1,3,16,0,2,1,6,8,14,4625
0,3,11,1,1,1,3,4,5,7937
0,3,11,1,1,1,1,15,16,18989
0,3,11,1,1,1,8,14,16,3882
0,0,14,0,2,0,1,8,17,19101
0,0,14,0,2,0,1,5,6,12010
0,0,14,0,2,0,1,2,5,15310
0,0,14,0,2,0,6,8,14,16411
0,0,14,0,2,0,8,14,17,6167
0,0,14,0,2,0,1,5,6,8126
0,1,0,2,3,1,1,2,9,19035
0,1,0,2,3,1,3,4,9,8407
1,1,1,0,2,1,8,14,17,8049
0,0,0,1,0,0,1,2,8,19586
0,2,4,2,2,1,1,15,16,15305
0,2,4,2,2,1,6,10,16,16123
0,1,17,1,3,1,5,11,12,7061
0,1,17,1,3,1,1,2,15,19110
0,1,17,1,3,1,1,15,16,19377
1,6,7,2,0,1,1,2,8,15233
1,6,7,2,0,1,1,5,6,11704
1,6,7,2,0,1,2,4,9,13211
0,2,4,1,2,0,1,2,6,8113
0,2,4,1,2,0,1,2,5,4428
1,2,0,0,2,0,3,4,12,13607
0,2,4,0,2,1,1,6,8,8184
0,2,4,0,2,1,2,4,5,12855
0,2,4,0,2,1,2,9,15,13101
0,2,4,0,2,1,1,8,17,19032
0,2,4,0,2,0,1,5,6,11815
0,2,4,0,2,0,5,8,17,7161
0,2,4,0,2,0,1,15,16,8328
0,0,0,1,1,1,1,2,11,19403
0,0,0,1,1,1,1,8,14,19008
0,0,0,1,1,1,5,6,8,6991
0,0,16,2,2,0,1,2,11,11977
0,0,16,2,2,0,1,2,8,19158
0,0,16,2,2,0,2,6,15,13202
0,0,16,2,2,0,3,4,5,10680
0,0,16,2,2,0,1,5,8,11631
0,0,16,2,2,0,1,11,15,15880
0,3,7,2,3,0,5,8,14,6852
0,0,17,1,2,0,1,5,17,15803
0,0,17,1,2,0,1,15,17,15186
0,3,5,1,3,1,1,2,5,15532
1,3,2,0,3,0,5,8,14,8630
0,0,17,1,4,0,4,5,8,2170
0,0,3,0,3,0,1,2,11,11794
0,0,3,0,3,0,1,15,16,15310
0,0,3,0,3,0,1,15,18,4038
0,0,3,0,3,0,1,2,8,7923
0,0,3,0,3,0,1,2,15,11412
0,0,3,0,3,0,3,4,9,8134
0,0,3,0,3,0,5,15,18,5315
0,0,3,0,3,0,6,10,16,12663
0,0,3,0,3,0,1,5,6,15376
0,0,3,0,3,0,5,8,14,7145
0,0,3,0,3,0,6,8,15,16399
0,3,7,1,2,1,2,9,15,10059
1,3,7,1,2,0,1,6,8,19094
1,3,7,1,2,0,4,8,9,3456
1,3,7,1,2,0,5,14,17,1921
1,2,7,1,1,1,5,14,16,7009
0,2,4,2,0,0,2,5,8,16051
0,2,4,2,0,0,5,9,14,7041
0,2,4,2,0,0,3,4,5,7954
0,2,4,2,0,0,1,2,15,19401
0,2,4,2,0,0,1,2,9,15473
0,2,4,2,0,0,1,2,3,19152
0,2,7,2,2,0,1,2,16,11902
1,0,15,0,0,1,1,2,15,4005
1,0,15,0,0,1,5,6,13,8583
0,0,0,0,4,0,5,8,16,5383
0,0,0,0,4,0,5,15,18,2015
0,0,0,0,4,0,6,8,14,19940
0,0,0,0,4,0,2,3,15,9691
0,2,4,0,0,0,1,2,15,8019
0,2,4,0,0,0,3,4,12,5602
0,2,4,0,0,0,4,5,12,2772
0,2,4,0,0,0,1,14,16,19226
0,2,4,0,0,0,3,4,5,10707
1,2,4,2,2,1,2,9,15,9610
1,2,4,2,2,1,3,4,5,10585
0,1,0,1,3,1,1,2,15,15525
0,1,0,1,3,1,5,8,14,7142
0,2,17,0,3,0,1,11,15,15543
0,2,17,0,3,0,1,2,15,11638
0,2,17,0,3,0,1,2,15,15510
0,2,17,0,3,0,8,16,17,7781
0,2,17,0,3,0,1,8,14,15599
0,0,16,1,2,0,1,2,5,15315
0,0,16,1,2,0,1,2,6,3948
0,2,12,1,2,0,1,2,15,7643
0,2,12,1,2,0,1,5,6,15335
0,3,3,1,0,0,1,6,8,19155
0,3,3,1,0,0,1,6,8,11841
0,2,4,1,0,0,1,2,14,11413
0,2,4,1,0,0,2,3,15,16463
0,2,4,1,0,0,2,4,9,9920
0,2,12,1,4,0,5,8,17,7085
1,2,7,0,3,0,2,5,8,16359
1,2,7,0,3,0,5,12,14,5467
1,2,7,0,3,0,13,15,16,763
1,2,7,0,3,0,5,8,14,7157
1,2,7,0,3,0,5,6,13,5473
1,0,14,0,2,1,1,15,16,11785
1,0,14,0,2,1,8,13,16,7984
0,0,0,2,4,0,5,11,12,5218
0,0,0,2,4,0,1,11,15,12002
0,2,0,1,3,0,1,5,6,19178
1,2,4,2,2,1,1,2,5,19385
0,3,2,2,2,1,5,14,17,5239
0,3,2,2,2,1,3,4,5,8185
0,3,2,2,2,1,1,2,5,11832
0,3,2,2,2,1,5,6,16,7029
0,3,2,2,2,1,2,5,12,13214
0,3,2,2,2,1,1,2,15,3996
0,3,2,2,2,1,1,2,16,8289
0,3,2,2,2,1,1,2,15,11848
0,3,2,2,2,1,3,4,5,11067
0,3,2,2,2,1,1,15,16,19240
0,3,2,2,2,1,6,11,13,8018
0,3,2,2,2,1,11,13,16,4557
0,3,2,2,2,1,5,6,8,7071
0,3,2,2,2,1,8,15,16,2148
0,0,0,2,3,1,1,14,15,15280
0,3,5,1,2,0,1,2,3,15330
1,6,1,1,0,1,1,2,9,4165
1,6,1,1,0,1,6,10,13,12592
1,6,1,1,0,1,1,2,15,12002
0,0,0,1,2,0,1,6,8,11939
0,2,4,1,0,0,1,8,17,11928
0,2,4,1,0,0,3,4,5,10646
0,2,4,1,0,0,1,8,16,15704
0,2,4,1,0,0,1,2,14,15666
0,4,10,1,2,0,3,4,5,2702
1,0,4,0,2,1,1,2,16,19250
1,0,4,0,2,1,1,15,16,19087
1,0,4,0,2,1,1,2,15,15699
1,0,4,0,2,1,1,5,9,15560
1,0,4,0,2,1,3,4,12,10897
1,0,4,0,2,1,1,14,16,19203
1,0,4,0,2,1,1,2,5,11739
1,0,4,0,2,1,2,3,10,13225
1,0,4,0,2,1,1,14,16,11482
0,2,17,2,3,1,3,4,5,10615
0,0,17,1,3,1,6,10,16,20158
0,0,20,2,4,0,6,8,16,16500
0,0,20,2,4,0,1,8,17,7865
0,0,20,2,4,0,1,2,5,7712
0,0,20,2,4,0,4,5,12,2818
0,0,20,2,4,0,1,5,6,11654
0,0,20,2,4,0,5,12,14,6893
0,3,16,0,3,0,5,9,14,5286
0,3,16,0,3,0,5,8,14,7040
0,0,5,2,0,0,1,2,5,15713
0,0,5,2,0,0,1,2,5,11424
0,0,5,2,0,0,1,6,16,15706
0,0,5,2,0,0,5,8,14,3624
0,0,5,2,0,0,1,2,15,15807
0,0,5,2,0,0,1,2,11,15712
1,5,0,1,0,1,8,14,16,8021
1,5,0,1,0,1,8,13,16,5975
0,3,16,1,0,1,1,2,15,15699
0,0,15,1,2,1,1,11,15,11540
0,0,15,1,2,1,3,5,16,13485
0,5,7,1,2,0,1,8,17,19592
0,5,7,1,2,0,2,15,16,13126
0,5,7,1,2,0,1,5,14,7956
0,5,7,1,2,0,1,2,13,11709
0,0,17,1,2,1,6,8,16,12325
0,0,17,1,2,1,1,2,9,15690
0,0,17,1,2,1,1,15,16,15244
0,0,17,1,2,1,2,4,9,13287
0,0,17,1,2,1,3,4,5,10831
0,2,5,2,0,1,1,5,18,15756
0,2,5,2,0,1,2,3,4,3215
0,2,5,2,0,1,1,2,13,15264
0,2,5,2,0,1,1,15,18,4028
0,2,5,2,0,1,8,16,17,7826
0,2,5,2,0,1,3,4,12,8150
0,2,17,0,4,0,1,2,9,19443
0,2,17,0,4,0,1,5,18,19006
0,2,17,0,4,0,1,2,8,11950
0,2,17,0,4,0,1,2,15,3858
0,2,17,0,4,0,5,9,14,5214
0,2,17,0,4,0,2,4,5,10044
0,2,17,0,4,0,1,8,17,19310
1,0,6,2,1,1,3,4,5,13540
1,0,6,2,1,0,2,9,15,12913
1,0,6,2,1,0,5,8,17,5328
1,0,6,2,1,0,2,4,15,3444
1,0,6,2,1,0,1,8,17,19489
1,0,6,2,1,0,8,14,17,9758
1,0,6,2,1,0,1,2,11,15492
1,0,6,2,1,0,3,4,5,10828
1,0,6,2,1,0,1,2,15,15694
0,0,2,0,4,0,8,14,16,5875
0,0,11,1,1,0,1,14,16,4034
0,0,11,1,1,0,11,13,16,6079
0,0,18,1,3,1,2,4,9,10153
0,0,18,1,3,1,1,2,15,11429
0,0,0,1,2,1,1,2,15,12052
0,0,0,1,2,1,1,5,15,11439
1,2,2,2,2,0,6,11,13,11981
1,2,2,2,2,0,5,13,16,5169
1,2,2,2,2,0,2,5,12,9887
1,2,2,2,2,0,1,2,15,3963
1,2,2,2,2,0,1,2,14,11921
1,2,2,2,2,0,3,4,9,5457
1,3,6,0,2,1,1,5,17,11761
0,1,7,2,4,1,5,8,18,1781
0,1,7,2,4,1,1,15,16,3815
0,1,7,2,4,1,1,5,18,8128
0,1,7,2,4,1,1,2,15,11703
0,1,7,2,4,1,1,2,15,11973
0,1,7,2,4,1,1,2,15,12087
0,1,7,2,4,1,6,8,16,16687
0,1,7,2,4,1,3,4,5,7978
0,1,7,2,4,1,4,5,9,2773
0,1,3,1,0,1,1,5,8,11507
0,1,3,1,0,1,1,2,16,11574
0,1,3,1,0,1,1,15,16,8231
0,1,3,1,0,1,5,8,18,7131
0,1,3,1,0,1,5,12,14,8822
0,1,3,1,0,1,2,8,18,10027
0,2,0,1,3,0,1,2,5,15725
0,2,0,1,3,0,1,15,16,15825
0,2,0,1,3,0,1,2,5,12086
0,2,0,1,3,0,1,2,15,8032
0,2,0,1,3,0,1,5,18,15440
0,2,0,1,3,0,1,2,11,12117
0,2,0,1,3,0,1,4,9,8322
1,2,3,1,0,0,5,14,17,8614
1,2,3,1,0,0,1,15,16,7999
1,2,3,1,0,0,1,2,15,15525
0,2,1,1,0,0,1,15,16,19135
1,3,0,1,2,0,1,2,14,11397
1,3,0,1,2,0,2,4,15,6819
0,2,0,1,1,1,1,2,6,11757
0,2,0,1,1,1,6,8,16,8387
0,2,0,1,1,1,5,6,9,2029
0,3,20,0,0,1,8,14,17,5891
0,3,3,1,2,0,1,8,17,11857
0,0,2,2,1,0,8,14,17,7844
1,6,0,2,2,1,1,5,18,19531
1,6,0,2,2,1,1,8,14,15456
1,6,0,2,2,1,1,2,8,15537
1,6,0,2,2,1,1,8,16,3818
1,2,15,0,2,0,6,8,10,20291
1,2,15,0,2,0,1,6,8,19368
1,2,15,0,2,0,1,2,5,15531
1,2,15,0,2,0,5,14,16,6959
1,2,15,0,2,0,1,2,8,19054
1,2,15,0,2,0,1,8,17,19162
1,2,15,0,2,0,1,5,6,19484
1,2,15,0,2,0,3,4,12,10639
0,3,6,1,2,0,8,14,17,9847
0,3,6,1,2,0,1,2,16,18990
0,3,6,1,2,0,1,2,8,15358
1,5,2,2,3,1,3,4,12,13692
1,5,2,2,3,1,2,5,15,16045
0,4,0,2,0,0,6,8,14,16537
0,4,0,2,0,0,1,2,11,19521
0,4,0,2,0,0,1,2,4,18970
1,3,4,0,4,0,5,8,14,8669
1,3,4,0,4,0,5,8,14,8844
0,0,17,1,2,1,3,4,5,13314
0,5,1,0,3,0,1,2,15,3879
0,0,16,1,4,0,1,15,16,15871
0,0,16,1,4,0,1,2,15,11987
0,0,16,1,4,0,6,8,14,16111
0,3,20,2,1,1,3,4,5,13426
0,3,20,2,1,1,11,13,16,6136
0,3,20,2,1,1,2,4,8,6944
1,3,3,2,0,0,13,14,16,749
0,0,12,1,4,0,8,13,16,8116
1,3,7,2,0,1,1,15,16,7932
1,3,7,2,0,1,13,15,16,191
1,3,7,2,0,1,11,13,16,4646
0,2,12,0,3,0,1,6,8,19414
0,2,12,0,3,0,1,2,11,19164
0,3,17,1,0,0,1,2,15,19233
0,3,17,1,0,0,1,15,16,11566
0,3,17,1,0,0,1,5,12,3937
0,3,17,1,0,0,1,2,13,11563
0,3,17,1,0,0,1,11,15,3790
0,3,17,1,0,0,1,8,17,19354
1,3,9,1,2,0,5,6,13,6998
1,0,17,1,4,0,1,2,13,11824
0,2,6,2,1,0,3,4,12,5574
0,2,6,2,1,0,5,12,14,1791
0,2,6,2,1,0,3,4,8,8271
0,2,6,2,1,0,5,6,13,5272
0,2,6,2,1,0,5,13,16,1881
0,2,6,2,1,0,1,8,17,3936
0,2,6,2,1,0,2,4,9,3436
0,0,2,1,1,0,1,2,14,7838
0,0,2,1,1,0,4,5,12,2782
0,0,2,1,1,0,3,4,12,13489
0,0,14,1,2,1,1,5,12,15354
0,0,14,1,2,1,1,5,18,11500
0,0,0,2,3,1,1,14,16,11950
0,0,17,1,3,0,6,8,16,16188
0,0,17,1,3,0,3,4,12,8053
0,0,17,1,3,0,3,4,5,10867
0,0,17,1,3,0,1,8,9,8161
0,0,17,1,3,0,2,8,16,13198
0,6,0,1,3,1,1,8,17,11808
0,3,7,1,2,0,3,4,5,3079
0,5,17,0,1,1,1,13,16,11420
0,5,17,0,1,1,1,2,13,11716
0,5,17,0,1,1,13,14,16,401
0,5,17,0,1,1,1,2,8,11890
0,5,17,0,1,1,1,6,16,11469
0,5,17,0,1,1,1,14,16,11501
0,5,17,0,1,1,5,11,12,6860
0,5,17,0,1,1,1,5,18,19228
0,5,17,0,1,1,1,5,18,11732
0,5,17,0,1,1,1,2,14,12104
0,5,17,0,1,1,1,2,5,11882
0,5,17,0,1,1,1,2,5,11640
0,5,17,0,1,1,1,2,15,11390
0,5,17,0,1,1,1,6,8,12086
0,5,17,0,1,1,6,10,16,12115
0,5,17,0,1,1,6,8,15,11977
0,5,17,0,1,1,2,8,16,10098
0,1,16,2,4,1,1,2,16,19068
0,1,16,2,4,1,1,15,17,15616
0,1,16,2,4,1,1,2,6,12104
0,0,7,0,2,0,8,13,16,5912
0,0,7,0,2,0,5,11,16,5140
0,0,7,0,2,0,2,3,4,3624
0,0,7,0,2,0,1,8,17,11927
0,0,7,0,2,0,1,8,15,15453
0,0,7,0,2,0,1,5,18,15561
0,2,4,2,4,0,1,15,16,15746
0,2,4,2,4,0,1,2,15,11716
0,2,4,2,4,0,1,2,15,15687
0,2,4,2,4,0,1,2,9,3880
0,2,4,2,4,0,1,2,15,15412
0,2,4,2,4,0,5,11,16,7058
0,2,4,2,4,0,2,4,5,3364
0,2,1,2,3,1,3,4,5,5727
0,2,1,2,3,1,1,2,15,11389
0,0,12,2,0,1,4,9,15,2825
0,0,12,2,0,1,2,9,15,12962
0,0,12,2,0,1,3,4,5,8419
0,0,12,2,0,1,5,11,12,3519
0,2,10,2,2,0,1,15,16,15565
0,2,10,2,2,0,8,15,16,6052
0,2,10,2,2,0,8,13,16,4166
0,0,17,2,4,0,3,4,5,10851
0,0,17,2,4,0,1,11,15,15235
0,0,17,2,4,0,1,14,16,15512
0,0,17,2,4,0,1,6,16,11697
0,0,17,2,4,0,1,2,6,11479
0,0,17,2,4,0,1,2,15,12070
0,0,17,2,4,0,3,4,12,13639
0,0,7,2,1,0,1,6,15,11486
0,2,4,2,3,0,1,15,16,15578
0,2,4,2,3,0,1,2,15,7961
0,1,1,1,2,0,6,10,16,12424
0,1,1,1,2,0,13,14,16,385
0,0,2,1,1,0,2,4,8,6568
0,3,7,1,3,1,1,8,17,19426
0,0,0,2,2,0,1,2,15,15392
0,0,0,2,2,0,2,5,12,13244
0,0,0,2,2,0,1,11,15,19600
0,0,0,2,2,0,8,14,17,7786
0,0,0,2,2,0,8,14,17,5968
0,0,0,2,2,0,3,4,5,5740
1,0,7,2,2,0,5,8,12,3723
0,0,17,1,2,0,1,15,16,11479
0,0,17,1,2,0,1,2,16,11804
0,0,17,1,2,0,1,15,18,12063
0,0,17,1,2,0,6,10,13,16179
0,3,17,1,1,1,3,4,5,8326
0,3,20,1,0,1,1,15,16,15413
0,0,7,1,0,1,5,8,14,7181
0,2,4,2,2,0,8,14,17,3937
0,2,4,2,2,0,1,2,15,11565
0,2,4,2,2,0,1,2,13,11385
1,0,0,2,3,0,5,8,14,8621
0,0,0,0,3,0,6,8,16,20087
0,0,0,0,3,0,3,4,5,13687
0,0,0,0,3,0,1,8,16,11554
0,0,0,0,3,0,8,13,14,2196
0,0,0,0,3,0,1,2,16,4211
0,0,0,0,3,0,1,11,15,4086
0,0,0,0,3,0,1,2,15,7794
0,0,0,0,3,0,2,5,8,12956
0,0,0,0,3,0,5,14,16,8838
0,0,0,0,3,0,3,4,5,8330
0,0,0,0,3,0,6,10,16,16669
